"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"108","202.62224667178012","175.8105334692198","5.056238427998427","-0.3060067460745893","0.024799999999999933","0.02059999999999995","0.029","1300","0.00016885333112652757","0","0.00016885333112652757","0.00016885333112652757","108_112:0.0057690557913464;108_107:0.006587967009769519","108_112:660;108_107:660","true"
"109","279.7535016584975","305.962513398067","4.984989298451822","-0.3071158019842663","0.021299999999999986","0.01739999999999997","0.0252","1300","0.00012844089095964564","0","0.00012844089095964564","0.00012844089095964564","109_96:0.007556660962359796","109_96:660","true"
"110","257.43753389918135","317.66310983159025","4.830168031930838","-0.3090472310608016","0.012499999999999956","0.013000000000000012","0.012","1300","0.0002747960465677694","0","0.0002747960465677694","0.0002747960465677694","110_118:0.01503906576766309","110_118:660","true"
"111","252.1929901136285","242.08998892920272","4.853171478849851","-0.30961255187582126","0.012399999999999967","0.011600000000000055","0.0132","1300","0.00020862649301353836","0","0.00020862649301353836","0.00020862649301353836","111_104:0.01142149056807476","111_104:660","true"
"112","159.84086199263436","34.778742953341734","5.002444176264101","-0.3061965297474003","0.005099999999999993","0.006000000000000005","0.0042","1300","0.00026013657411636817","0","0.00026013657411636817","0.00026013657411636817","112_126:0.009119661403630769","112_126:660","true"
"113","133.51754659808552","155.84340113401475","5.031999310090885","-0.30676917589658537","0.006599999999999939","0.007399999999999962","0.0058","1300","0.00022561223936478936","0","0.00022561223936478936","0.00022561223936478936","113_114:0.007183286415988005","113_114:660","true"
"114","169.95448679576685","40.756639201432876","4.822460552153238","-0.30937991952553456","0.13149999999999995","0.1322","0.13080000000000003","1300","0.00021168251544152264","0","0.00021168251544152264","0.00021168251544152264","114_115:0.007406385228219681;114_109:0.006207309475459388","114_115:660;114_109:660","true"
"115","239.81269237246514","124.65004637498572","5.028019381071516","-0.3068193442669031","0.010499999999999954","0.01200000000000001","0.009","1300","0.0002429014861609891","0","0.0002429014861609891","0.0002429014861609891","","","true"
"116","21.938501970952608","85.7208006867752","4.91273992483288","-0.3082983947671616","0.011700000000000044","0.012599999999999945","0.0108","1300","0.0004295671601839435","0","0.0004295671601839435","0.0004295671601839435","116_117:0.009018327167184814;116_115:0.009755133467404725","116_117:660;116_115:660","true"
"117","224.22559265308593","195.18277355706815","4.8331067331535325","-0.3092141826105853","0.017299999999999982","0.018199999999999994","0.0164","1300","0.0003404637601469925","0","0.0003404637601469925","0.0003404637601469925","117_118:0.015103214918533753","117_118:660","true"
"118","200.42051255239036","190.66689434007037","4.732976783789233","-0.3103162291505652","0.006299999999999972","0.008199999999999985","0.0044","1300","0.00028834231310946546","0","0.00028834231310946546","0.00028834231310946546","118_119:0.007903202608896237","118_119:660","true"
"119","266.24911426702624","142.3669966814234","4.802679744986229","-0.28980565670333075","0.035499999999999976","0.0314","0.03959999999999997","1300","0.00035247086562418514","0","0.00035247086562418514","0.00035247086562418514","","","true"
"120","106.55466250995453","128.71736004582837","4.83660916070638","-0.3088294992030973","0.017800000000000038","0.0232","0.012399999999999967","1300","0.000340774370999535","0","0.000340774370999535","0.000340774370999535","120_119:0.009795446745300862","120_119:660","true"
"121","223.92565839330345","187.1484051243643","4.967922360459374","-0.30831927501521805","0.01649999999999996","0.0194","0.013599999999999945","1300","0.0003862171110322275","0","0.0003862171110322275","0.0003862171110322275","121_120:0.00988108223035547","121_120:660","true"
"122","125.04269893132192","113.7145246211728","4.93757949289402","-0.307131343243749","0.02059999999999995","0.023","0.018199999999999994","1300","0.0005405417552726922","0","0.0005405417552726922","0.0005405417552726922","122_123:0.01250588461399385;122_121:0.01337200212811876;122_111:0.012528783696657803","122_123:660;122_121:660;122_111:660","true"
"123","184.98246177231934","137.49017190993794","5.034344478273899","-0.3063945650809262","0.016699999999999937","0.021","0.012399999999999967","1300","0.0005396311105527682","0","0.0005396311105527682","0.0005396311105527682","","","true"
"124","231.08369962576896","202.5703410421604","4.949173441620629","-0.30728609162938675","0.006199999999999983","0.007199999999999984","0.0052","1300","0.0003631911931579498","0","0.0003631911931579498","0.0003631911931579498","124_123:0.009530758967163377","124_123:660","true"
"125","226.56354888514528","182.97881435577824","4.859116288125937","-0.3081939603922578","0.012299999999999978","0.011800000000000033","0.0128","1300","0.00014925261911130844","0","0.00014925261911130844","0.00014925261911130844","125_126:0.005688295229143825;125_124:0.010996961555369889","125_126:660;125_124:660","true"
"126","205.14138854639086","107.59150573529593","4.908243298574482","-0.30857572639301106","0.009099999999999997","0.009000000000000008","0.0092","1300","0.00031710914608427753","0","0.00031710914608427753","0.00031710914608427753","","","true"
